emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy,0.30534726,0.40105617,0.5149473,0.2367984,0.6918979,1.0,0.5801809,0.98090655,1.0,0.91442335,0.7340094,0.35864797,0.44209525,1.0,0.4171677,0.6334263,0.43539312,0.12098715,0.3696646,0.8307765
happy,0.3333329,0.3216093,0.32476714,0.26238036,0.59309185,1.0,0.4600522,0.7845023,0.0,0.8608078,0.6937373,0.21427068,0.32776535,0.0,0.23343118,0.40835086,0.3259828,0.092142455,0.22280745,0.8508395
happy,0.3405715,0.393622,0.4071702,0.27014083,0.8636207,1.0,0.55886745,0.16781956,1.0,0.9243859,0.67526793,0.14202487,0.629569,0.0,0.45858878,0.6219312,0.07443969,0.11294138,0.13988096,0.729052
happy,0.18253283,0.23358746,0.15655594,0.43215606,0.4652607,1.0,0.42014804,0.002733936,0.0,0.7287874,0.47595954,0.08682504,0.5110633,0.0,0.3537213,0.37784705,0.07881906,0.061638482,0.14070502,0.42306298
happy,0.50148827,0.48403934,0.49308786,0.31885573,0.8925583,1.0,0.62681764,0.7526253,1.0,0.9444134,0.858342,0.15995796,0.43502456,0.0,0.24611554,0.24801795,0.9082745,0.05555102,0.14390802,0.6630955
happy,0.53843194,0.37556994,0.505493,0.29532465,0.60310143,1.0,0.565305,0.2989683,1.0,0.8452902,0.45414683,0.2225279,0.46407697,0.0,0.27382267,0.3292004,0.3153504,0.1863279,0.51382166,0.8345048
happy,0.3719231,0.2465931,0.32612643,0.39089397,0.45250762,1.0,0.5164905,0.0060181567,0.0,0.49346524,0.42894736,0.3012725,0.5183278,0.0,0.3046503,0.35418907,0.028614597,0.041693598,0.04975454,0.36569476
happy,0.18759799,0.25525373,0.20453262,0.34666777,0.40615714,0.0,0.33826718,0.6967313,0.0,0.55838436,0.54116154,0.40113264,0.47729796,0.0,0.45954862,0.5814154,0.586659,0.14980769,0.21497925,0.34208465
happy,0.4252029,0.18631162,0.41199586,0.27039298,0.5352952,1.0,0.5280015,0.3110648,1.0,0.74964815,0.7312933,0.6399288,0.4284051,0.0,0.30657232,0.3830311,0.73910904,0.06685477,0.4124247,0.8005597
happy,0.2873604,0.20627713,0.3467962,0.2606608,0.48403788,0.0,0.5384021,0.4990814,1.0,0.8417407,0.6816728,0.37751478,0.4335608,1.0,0.5437784,0.4709592,0.09764202,0.10992889,0.12237382,0.4778079
happy,0.4293577,0.25806034,0.32160947,0.3852238,0.27840027,1.0,0.46882054,0.008329395,0.0,0.31566694,0.24088524,0.28815868,0.46445328,0.0,0.35953784,0.37346834,0.11908175,0.033819377,0.5276908,0.30929428
happy,0.38995942,0.4475213,0.34995374,0.2650267,0.394337,1.0,0.61032444,0.064311504,0.0,0.77471685,0.7755817,0.12301914,0.3685594,0.0,0.47859794,0.30017275,0.9002388,0.10014688,0.07515381,0.370021
happy,0.31584728,0.29992613,0.53901833,0.29269034,0.8774567,1.0,0.70264226,0.37075529,1.0,0.9515278,0.8402574,0.2020686,0.37258914,0.0,0.2710684,0.39010853,0.99193394,0.35324126,0.07664172,0.8660855
happy,0.465144,0.25164,0.6807389,0.24442995,0.7470068,1.0,0.60897255,0.91034746,1.0,0.8878197,0.7807823,0.48064706,0.66297364,0.0,0.5845293,0.79995155,0.3142609,0.14564578,0.5297307,0.81488717
happy,0.3626559,0.34429544,0.36063474,0.259018,0.5290509,1.0,0.65627456,0.88316756,1.0,0.8036118,0.592061,0.7942492,0.38097712,0.0,0.17157215,0.42307988,0.1898058,0.047453273,0.5009535,0.70413464
happy,0.23973288,0.29803005,0.11208057,0.38973072,0.6233037,0.0,0.3248553,0.0006689522,0.0,0.7689478,0.78316385,0.14441536,0.51572114,0.0,0.39365193,0.40107712,0.010625989,0.024631325,0.12066953,0.27356032
happy,0.5554891,0.24859568,0.56851804,0.30680573,0.40809968,1.0,0.4335509,0.116774805,1.0,0.74698037,0.67126274,0.16913787,0.44721448,1.0,0.4693545,0.48107782,0.15256312,0.09822239,0.37132493,0.12248978
happy,0.54046315,0.47256356,0.3552582,0.3980254,0.6310102,1.0,0.5427349,0.85015047,1.0,0.83866906,0.86405146,0.21613298,0.5327559,0.0,0.26787332,0.7055268,0.8571611,0.07755328,0.20767556,0.7693822
happy,0.30299833,0.35574675,0.47885332,0.31682187,0.60305387,1.0,0.5215804,0.06337878,0.0,0.7384155,0.7408394,0.3210603,0.55073327,0.0,0.40872544,0.43346527,0.5214148,0.030511983,0.3778032,0.7255274
happy,0.4074939,0.262733,0.20692568,0.29123306,0.7567429,1.0,0.5094311,0.019226586,0.0,0.8821001,0.89499706,0.21140568,0.53118753,1.0,0.5890621,0.4282828,0.81547314,0.09944525,0.22934121,0.7718787
happy,0.36674267,0.3224676,0.17952876,0.36202478,0.4696646,0.0,0.5379048,0.08848618,1.0,0.69998384,0.7248275,0.14210081,0.53947026,0.0,0.39692116,0.5441469,0.6679574,0.03991119,0.110482216,0.74539095
happy,0.40332717,0.39089286,0.5212464,0.3715641,0.30583572,1.0,0.4819298,0.0035051117,1.0,0.6953622,0.61369944,0.06649959,0.5145219,0.0,0.40148798,0.31941584,0.060476966,0.045946106,0.10416867,0.6962268
happy,0.40759885,0.25766614,0.33937138,0.27065614,0.5495454,1.0,0.5073903,0.9671832,1.0,0.6791032,0.7655638,0.33549988,0.3405799,0.0,0.45129594,0.5004431,0.049729478,0.1573834,0.6062196,0.39643577
happy,0.49134728,0.46275675,0.5444253,0.26462573,0.5430179,0.0,0.53394115,0.011817401,1.0,0.90222186,0.775752,0.27204204,0.5662077,0.0,0.24599014,0.3034511,0.49059382,0.092246555,0.56289667,0.64945
happy,0.35536918,0.32942563,0.20626959,0.28548354,0.8522997,1.0,0.4505393,0.88749415,0.0,0.94641566,0.7733029,0.46200493,0.37457734,0.0,0.28695816,0.27194753,0.98174953,0.14696649,0.087804705,0.7496161
happy,0.3426819,0.28803602,0.5644624,0.27589092,0.89156014,0.0,0.66211253,0.7425486,1.0,0.869317,0.84732467,0.20784624,0.49280208,1.0,0.3850712,0.53884435,0.95423627,0.099878594,0.26904443,0.8449411
happy,0.28574798,0.26117352,0.33704466,0.26392707,0.5118009,0.0,0.5478202,0.88757396,1.0,0.85811484,0.6983614,0.38312718,0.5527441,1.0,0.5075135,0.7113794,0.16658999,0.061892174,0.395503,0.77981216
happy,0.42291957,0.37396246,0.4946819,0.26384363,0.46998942,1.0,0.526505,0.8748021,1.0,0.77179134,0.86011696,0.23096174,0.42080584,0.0,0.3097533,0.29275486,0.6634788,0.16297396,0.5758628,0.81318504
happy,0.28257445,0.211039,0.35461146,0.29786128,0.45674795,1.0,0.35416612,0.95198554,1.0,0.5424388,0.81019855,0.28048494,0.45930928,0.0,0.34163573,0.6384395,0.008190958,0.03227894,0.30481803,0.35006216
happy,0.4560088,0.5008691,0.5304951,0.3496125,0.4288684,1.0,0.52866256,0.58059394,1.0,0.7007903,0.56038547,0.10808975,0.44073102,0.0,0.25549358,0.3558056,0.5861624,0.055024907,0.12128528,0.824639
happy,0.42320225,0.22784203,0.50979537,0.2745327,0.8383589,1.0,0.65335494,0.81695086,0.0,0.9132935,0.44266167,0.6462102,0.29745486,1.0,0.2562135,0.19672066,0.77195483,0.10049816,0.066797316,0.6859919
happy,0.312835,0.20621471,0.5642159,0.24462768,0.85639733,1.0,0.5242446,0.71249115,0.0,0.93915516,0.6941061,0.5221196,0.43020576,0.0,0.34599465,0.49220762,0.7269635,0.12276944,0.38486725,0.83833927
happy,0.33976936,0.26125637,0.5984086,0.2856471,0.5218792,1.0,0.6698921,0.5889648,1.0,0.72279066,0.59821093,0.26997972,0.37911117,0.0,0.24591413,0.4985981,0.1510214,0.14115793,0.8161351,0.8307817
happy,0.35349357,0.3774043,0.52164656,0.33909446,0.77476823,0.0,0.6194866,0.7882256,0.0,0.9374547,0.8610594,0.25624055,0.33023176,1.0,0.28314343,0.1946692,0.5153916,0.034422327,0.20800759,0.6531832
happy,0.33780077,0.3143117,0.16441429,0.3172383,0.89881337,0.0,0.34957165,0.7497432,1.0,0.84908926,0.6245246,0.075770624,0.31727874,1.0,0.15923022,0.032589618,0.999884,0.64200795,0.07735448,0.47711688
happy,0.32703122,0.25697708,0.45099854,0.26701197,0.39127144,0.0,0.45945767,0.021432685,1.0,0.778106,0.35576746,0.19848874,0.52290154,0.0,0.4573171,0.50775987,0.19276269,0.079595916,0.29949793,0.64097226
happy,0.39855433,0.2191948,0.28266358,0.3518598,0.8015287,1.0,0.37927523,0.30838135,1.0,0.69733566,0.5019214,0.3397396,0.42716146,0.0,0.2895864,0.47103882,0.89115673,0.49429154,0.023582263,0.81405175
happy,0.29986015,0.2553355,0.45224094,0.28621134,0.59462905,0.0,0.56580675,0.9034808,0.0,0.7331637,0.5451979,0.24657507,0.47393104,1.0,0.58976567,0.42920557,0.09300069,0.09124317,0.4983042,0.8165906
happy,0.27640942,0.2792332,0.1260277,0.25592488,0.6658756,1.0,0.24744467,0.8679067,1.0,0.84385806,0.74399936,0.24900849,0.48965472,0.0,0.22235152,0.58775324,0.9605168,0.18393283,0.06885045,0.33118483
happy,0.39371315,0.31069428,0.33903432,0.30464584,0.45503563,0.0,0.47041026,0.051276814,0.0,0.61134803,0.6651873,0.21178946,0.574713,0.0,0.5542965,0.38109568,0.057342865,0.06307709,0.30419806,0.33043477
happy,0.3094202,0.37259877,0.54683614,0.27177212,0.35626844,0.0,0.4801733,0.020483939,0.0,0.62506485,0.59043795,0.15971372,0.5218201,0.0,0.3491587,0.63862747,0.044021416,0.062397484,0.28764355,0.74885035
happy,0.41949895,0.31109467,0.32693583,0.27037755,0.6499396,0.0,0.5549423,0.23462257,0.0,0.90452945,0.7438338,0.3766933,0.4739948,0.0,0.5008666,0.50886166,0.56679493,0.02420055,0.37057373,0.61565197
happy,0.28120834,0.258482,0.29157165,0.24899226,0.60123324,1.0,0.4832295,0.021575477,1.0,0.92213017,0.806613,0.41997686,0.45174634,1.0,0.38923258,0.32441682,0.7185695,0.10375188,0.45147502,0.63025385
happy,0.34349695,0.40076363,0.49098957,0.30209178,0.87268156,1.0,0.55018574,0.99505204,0.0,0.9302774,0.69198376,0.0917325,0.5356064,0.0,0.32658777,0.76268363,0.37089875,0.18339717,0.08086764,0.79717517
happy,0.46617767,0.2972069,0.5868075,0.34533706,0.85588765,1.0,0.62638986,0.22747497,0.0,0.88571197,0.7249972,0.16387355,0.6116061,0.0,0.19632721,0.25181934,0.31092554,0.05188289,0.18014058,0.7985311
happy,0.43929985,0.39395374,0.7046882,0.23776053,0.7818165,1.0,0.73119944,0.079523705,1.0,0.8921298,0.71522593,0.2996626,0.606521,1.0,0.41239473,0.5542578,0.8831651,0.08174372,0.42646337,0.7412
happy,0.38495597,0.43325943,0.33863124,0.31687635,0.8611348,1.0,0.5427687,0.8637658,0.0,0.9475894,0.79193294,0.15931632,0.41344795,0.0,0.26643747,0.4277047,0.86329234,0.09592967,0.11995971,0.7149504
happy,0.30742222,0.21297318,0.21673673,0.3908189,0.33498996,1.0,0.4605289,0.005491803,0.0,0.60351634,0.5303035,0.18377933,0.5291987,0.0,0.52053803,0.58382726,0.5812854,0.055640496,0.3039642,0.5107321
happy,0.2880124,0.21241462,0.39595884,0.30750817,0.8246002,1.0,0.5330727,0.9056223,1.0,0.95528036,0.74420583,0.33693385,0.380283,0.0,0.37668976,0.33376297,0.9619459,0.055703882,0.46811,0.7825957
happy,0.42817554,0.3964134,0.4465045,0.26311335,0.7108536,0.0,0.5840856,0.010849155,1.0,0.7573279,0.7903233,0.13913886,0.43681356,0.0,0.4149155,0.4552257,0.109059,0.1364787,0.5696665,0.7401865
happy,0.513652,0.34708583,0.6535156,0.38807324,0.32538402,1.0,0.49774796,0.0243927,1.0,0.7399796,0.40085363,0.2486333,0.3901115,0.0,0.68576413,0.28239623,0.8898133,0.03750615,0.35607305,0.46279877
happy,0.67194796,0.55845994,0.39633995,0.27525052,0.1690252,0.0,0.24864523,0.015068331,1.0,0.1107317,0.35290796,0.35635287,0.47500268,0.0,0.51507205,0.49691483,0.7102907,0.35422483,0.12692358,0.84032357
happy,0.27467346,0.26203576,0.3524976,0.26620427,0.81285185,1.0,0.51840615,0.78624815,0.0,0.95457834,0.86970955,0.2302081,0.31713235,1.0,0.45316795,0.38189903,0.97398335,0.13502197,0.10383243,0.49156663
happy,0.46512172,0.4317368,0.67115223,0.25199378,0.7399618,1.0,0.6455702,0.20936285,1.0,0.91074204,0.37315333,0.69443417,0.5906496,0.0,0.21254766,0.6336581,0.26996672,0.07356976,0.61499125,0.7620213
happy,0.27933094,0.37776354,0.35142592,0.2760875,0.43605494,1.0,0.46091768,0.96350735,1.0,0.66062367,0.68688536,0.26243892,0.34873667,0.0,0.23842658,0.3676462,0.016569626,0.08278778,0.35723805,0.7394027
happy,0.33947802,0.246848,0.17775238,0.3164479,0.5215297,0.0,0.31947845,0.6806993,1.0,0.511468,0.44164422,0.19283254,0.37340316,0.0,0.25270185,0.4389673,0.0677132,0.043473944,0.5999076,0.4375034
happy,0.42956522,0.29610696,0.38919488,0.36774033,0.5091331,1.0,0.5675788,0.04919785,0.0,0.79792124,0.5579198,0.16130874,0.46666127,0.0,0.38388053,0.3586195,0.8938903,0.053962607,0.34002256,0.5102743
happy,0.49035197,0.27973735,0.5449803,0.26335922,0.53650075,1.0,0.51976526,0.90730065,1.0,0.7270135,0.7899667,0.19651209,0.42636672,0.0,0.29822755,0.29475394,0.9428539,0.14464116,0.20499122,0.75846523
happy,0.28490403,0.35354918,0.25658363,0.26388738,0.7003097,1.0,0.4835577,0.47445,1.0,0.8349477,0.7961157,0.3269214,0.45603466,0.0,0.24199481,0.5350079,0.19114962,0.16316076,0.39805833,0.6992289
happy,0.3260438,0.24761255,0.6609998,0.24488263,0.55673695,1.0,0.5491113,0.9290703,1.0,0.782346,0.5749084,0.12512465,0.40613595,1.0,0.21996799,0.31451905,0.8512118,0.09591689,0.69850767,0.8271939
happy,0.3553959,0.31630933,0.5921169,0.2552126,0.5288555,0.0,0.55447173,0.87456274,0.0,0.7308404,0.518181,0.5169233,0.37343752,0.0,0.4139341,0.44119433,0.15621915,0.22451578,0.61064845,0.81664413
happy,0.30614507,0.3210974,0.25323382,0.27748606,0.8980122,0.0,0.5056082,0.56969315,1.0,0.94230676,0.8339786,0.10507343,0.54577714,0.0,0.25790703,0.48164597,0.08147427,0.06721351,0.20541698,0.6408224
happy,0.4767726,0.4272622,0.70051247,0.28061575,0.5237265,1.0,0.47238445,0.9409231,1.0,0.8637367,0.7892328,0.42128557,0.473239,0.0,0.48788682,0.6303242,0.732195,0.1546712,0.7569592,0.73375833
happy,0.50900525,0.2642631,0.48661917,0.44602817,0.36543447,0.0,0.40443718,0.0034590764,0.0,0.3682252,0.34265968,0.17577037,0.5275825,0.0,0.5411898,0.5743194,0.04785798,0.054428346,0.08197256,0.10319106
happy,0.36198586,0.38978627,0.41868153,0.2884443,0.4714692,1.0,0.5570725,0.24794593,1.0,0.8245551,0.73522705,0.057297014,0.3834071,0.0,0.36105248,0.24161342,0.018162673,0.19115122,0.63443834,0.7904675
happy,0.5452413,0.37134546,0.42992103,0.32285136,0.83025634,1.0,0.41687718,0.3442196,0.0,0.9347994,0.6964773,0.14545101,0.4970413,0.0,0.21774925,0.3048235,0.34255072,0.11640182,0.20491323,0.7550493
happy,0.37733817,0.25728428,0.19023734,0.4233091,0.27187514,0.0,0.14873105,0.06029294,1.0,0.55958176,0.4277493,0.25313047,0.46595383,0.0,0.6271239,0.5672952,0.79935074,0.07644249,0.16948906,0.09876499
happy,0.36128485,0.36068338,0.3173663,0.3713951,0.4960164,0.0,0.41909382,0.0042528175,1.0,0.6582409,0.3048751,0.23509903,0.4604897,0.0,0.270473,0.30694363,0.020550912,0.05581255,0.061013952,0.31229225
happy,0.35011643,0.3223641,0.21777476,0.3111299,0.88588554,1.0,0.53480184,0.3293874,1.0,0.934025,0.72813886,0.09474359,0.42878705,1.0,0.1917533,0.28469107,0.6339744,0.10955053,0.28624183,0.71325773
happy,0.5640689,0.47857565,0.4411356,0.32777375,0.5511213,1.0,0.5548861,0.02380634,0.0,0.7238213,0.66617453,0.025843244,0.4889784,0.0,0.5214991,0.6330192,0.08718096,0.12299466,0.7787206,0.8372227
happy,0.37344652,0.27086914,0.46307433,0.27661458,0.7095359,1.0,0.48032635,0.060765866,0.0,0.8144122,0.79948616,0.17123854,0.41485643,0.0,0.5053794,0.5017699,0.94408745,0.02999531,0.2578665,0.38482934
happy,0.46353123,0.3841118,0.68200547,0.25458485,0.24365863,1.0,0.55411404,0.03525189,1.0,0.708747,0.53534716,0.48182815,0.583134,0.0,0.3502887,0.35811514,0.21141167,0.08534569,0.4575959,0.7459719
happy,0.2958869,0.299662,0.22556706,0.45741257,0.5066038,0.0,0.413439,0.014978269,0.0,0.8000293,0.43203673,0.2976283,0.49053675,0.0,0.6297044,0.16617694,0.855285,0.15864155,0.15623134,0.07356965
neutral,0.42189163,0.31523973,0.6092678,0.35873505,0.16928774,1.0,0.52055496,0.011039352,0.0,0.28029355,0.30939227,0.1527768,0.4437647,0.0,0.3714593,0.22554643,0.37713587,0.08617025,0.33837143,0.53081733
neutral,0.3565656,0.322287,0.8437623,0.3117305,0.21195094,1.0,0.50569725,0.015306837,0.0,0.22503681,0.38555142,0.38960552,0.5513976,1.0,0.6034363,0.37051624,0.48076665,0.08384963,0.29391548,0.8005165
neutral,0.41875085,0.35607243,0.16041948,0.25504863,0.28236666,0.0,0.4392617,0.28016144,0.0,0.13933748,0.45689625,0.6150421,0.55481344,0.0,0.2820857,0.5208342,0.218789,0.10879185,0.58780265,0.7787151
neutral,0.3439838,0.36491796,0.08305321,0.43636,0.096011154,0.0,0.11039931,0.0007142795,1.0,0.0427924,0.19699717,0.06714794,0.50225663,0.0,0.26486906,0.5003632,0.1749414,0.12210301,0.113485456,0.059269182
neutral,0.4893531,0.4855248,0.13826422,0.5506041,0.06382477,0.0,0.10566864,0.004065731,0.0,0.030541636,0.2924244,0.08669472,0.43964487,0.0,0.65342873,0.2755858,0.084723,0.06331862,0.031403188,0.053812195
neutral,0.28418827,0.19117472,0.1617932,0.38797078,0.51440495,0.0,0.46919337,0.04156471,0.0,0.4799578,0.3658352,0.5092471,0.5464735,1.0,0.32756367,0.4299692,0.4618482,0.15109985,0.3374438,0.22080207
neutral,0.3845195,0.17715831,0.2942588,0.27034572,0.18145047,0.0,0.38390988,0.042960953,0.0,0.30876088,0.5791836,0.5583007,0.44051135,0.0,0.72864294,0.39361456,0.115251616,0.094272316,0.747423,0.4597895
neutral,0.45859396,0.34107485,0.664875,0.36485383,0.16686305,0.0,0.29294282,0.009345885,0.0,0.26535356,0.5963504,0.16875137,0.34240362,0.0,0.56794465,0.49494734,0.1637005,0.14321257,0.17543842,0.19536953
neutral,0.3755028,0.20024234,0.44314307,0.26519066,0.32889244,1.0,0.41634867,0.10194115,0.0,0.20341353,0.6135835,0.07635975,0.3755789,0.0,0.49088636,0.46243623,0.032718867,0.15628545,0.8115306,0.5796194
neutral,0.32727295,0.3617114,0.39617702,0.296863,0.2281806,1.0,0.34000963,0.017234158,0.0,0.11130692,0.21730469,0.09244191,0.47680506,0.0,0.27957475,0.18492374,0.7588919,0.22640261,0.47108418,0.576975
neutral,0.34986576,0.3133454,0.21156846,0.34688213,0.11363647,1.0,0.27637443,0.24216446,1.0,0.05277705,0.6477854,0.7918051,0.4522969,0.0,0.5143812,0.58572525,0.10855387,0.038397837,0.28808007,0.14671525
neutral,0.3421446,0.2243542,0.28649664,0.32095325,0.19804901,1.0,0.34436768,0.005992307,0.0,0.21078812,0.18058723,0.22225429,0.47783482,0.0,0.41122103,0.50310105,0.108919196,0.08110711,0.391418,0.15386702
neutral,0.514013,0.4356234,0.092627525,0.41834542,0.16918239,0.0,0.12261176,0.0048948196,1.0,0.03964157,0.34574264,0.32384777,0.4731679,0.0,0.36277032,0.7041155,0.006388027,0.08658435,0.3885361,0.044455405
neutral,0.37279642,0.31155282,0.39132652,0.34966794,0.2372389,1.0,0.355594,0.65256935,1.0,0.2352222,0.30056995,0.3017567,0.34897667,0.0,0.30337545,0.49243775,0.70210874,0.18376762,0.03603702,0.19516873
neutral,0.33114335,0.19649889,0.44475734,0.28059542,0.23606063,1.0,0.378882,0.18834382,1.0,0.11896596,0.35182375,0.19305587,0.47246093,0.0,0.3821982,0.49611536,0.018667392,0.17831582,0.46103737,0.452161
neutral,0.28457475,0.15591092,0.2794959,0.2725859,0.55514455,0.0,0.47179088,0.9159926,0.0,0.60850817,0.5723004,0.7020184,0.58105993,0.0,0.29899505,0.6391083,0.59261256,0.15236595,0.1644578,0.39977616
neutral,0.36839908,0.24254245,0.49700126,0.268698,0.46506608,0.0,0.5512794,0.67958045,0.0,0.4354252,0.5437833,0.5098214,0.48803225,0.0,0.4162871,0.78039515,0.007943948,0.066587366,0.29552695,0.20705304
neutral,0.34511408,0.35002494,0.5620339,0.2850065,0.5854373,1.0,0.74431837,0.81863165,1.0,0.6108663,0.7688993,0.29449806,0.5015963,0.0,0.63212276,0.53513265,0.0062911003,0.18021397,0.51557755,0.23911971
neutral,0.26205868,0.39328948,0.34195945,0.4030253,0.7412192,1.0,0.6004601,0.0021301585,0.0,0.8129539,0.31841487,0.17125295,0.55055153,1.0,0.5391967,0.4818692,0.11696744,0.03563891,0.28226626,0.56951267
neutral,0.26039666,0.076787986,0.38198307,0.54477906,0.10013825,0.0,0.19455297,0.12536211,1.0,0.057962164,0.6278167,0.21176162,0.4316036,0.0,0.5013081,0.63216186,0.018125214,0.09754821,0.12829149,0.027004283
neutral,0.6160002,0.2980615,0.17782573,0.6126477,0.084206305,0.0,0.15098497,0.028061444,0.0,0.042741675,0.52223486,0.584879,0.42714673,0.0,0.65654415,0.24967957,0.759179,0.29122663,0.058836877,0.08649705
neutral,0.31017387,0.20486099,0.24668853,0.32370737,0.7624854,0.0,0.50852174,0.11548285,1.0,0.8886064,0.8001669,0.3036232,0.5794718,0.0,0.40062714,0.4148256,0.049783777,0.042053197,0.06884927,0.0719951
neutral,0.3198771,0.35824537,0.09925455,0.4478539,0.2181821,0.0,0.24541698,0.0071295453,0.0,0.11618043,0.15319237,0.07675377,0.49035442,0.0,0.5917559,0.40452972,0.074614875,0.15900773,0.16026744,0.13655181
neutral,0.24914931,0.27065486,0.31331939,0.32774287,0.26002237,0.0,0.31899357,0.2986997,1.0,0.2166038,0.19620924,0.25545123,0.48694086,0.0,0.81816393,0.3207699,0.42126468,0.18930285,0.123516425,0.24432126
neutral,0.5094337,0.39808834,0.37617314,0.35174897,0.18848285,1.0,0.326446,0.68095076,0.0,0.2571446,0.26767612,0.26440272,0.43808484,0.0,0.68174773,0.6835251,0.28695804,0.09622093,0.14909571,0.23414657
neutral,0.3047795,0.2365844,0.7810824,0.24846394,0.19829017,0.0,0.3974959,0.095831804,0.0,0.20394808,0.280992,0.07348958,0.52028596,0.0,0.49840853,0.40004197,0.09348569,0.11808559,0.39759475,0.37943777
neutral,0.3862304,0.24356236,0.33520803,0.45821792,0.18776318,0.0,0.33042088,0.23533018,0.0,0.19387338,0.39398348,0.3983396,0.5000246,0.0,0.5008906,0.3973823,0.018315187,0.11667442,0.084355935,0.09628077
neutral,0.2981925,0.1827715,0.30140674,0.32072672,0.11797577,1.0,0.25361583,0.33087432,1.0,0.06124349,0.5578521,0.44683638,0.4155803,0.0,0.3450341,0.4777634,0.05755994,0.11307628,0.21528417,0.120883204
neutral,0.2357753,0.29559648,0.38675776,0.25979385,0.3391803,0.0,0.32780358,0.038766365,1.0,0.09650415,0.5619302,0.15729447,0.43024623,0.0,0.42686126,0.5729622,0.064078756,0.14836445,0.31508672,0.46234182
neutral,0.33859852,0.35405836,0.3072003,0.39514464,0.15273497,0.0,0.28174597,0.5028854,1.0,0.098544404,0.3811536,0.65110016,0.5077198,0.0,0.39962086,0.55500335,0.0140464,0.20658922,0.24231954,0.13395032
neutral,0.4196669,0.23894888,0.33881834,0.33874926,0.19527619,0.0,0.39843488,0.2790139,0.0,0.13185447,0.09047537,0.41002044,0.5373245,0.0,0.48974848,0.20656273,0.09306003,0.0583707,0.48262563,0.24948305
neutral,0.3202032,0.16679369,0.4227109,0.2609173,0.20930037,0.0,0.37289193,0.2011523,1.0,0.19122623,0.4076568,0.33915657,0.48519668,0.0,0.25791496,0.5104323,0.07790572,0.1708096,0.52371806,0.11499043
neutral,0.50875324,0.39543545,0.12093196,0.34586123,0.51405793,1.0,0.3239263,0.0057473546,0.0,0.28405115,0.42589644,0.21180211,0.5382999,0.0,0.56094354,0.36538836,0.18256746,0.28136104,0.29989395,0.46116373
neutral,0.26302606,0.21445234,0.1350511,0.4442313,0.20966128,0.0,0.221742,0.020651765,0.0,0.19288386,0.4697962,0.20444757,0.39475936,0.0,0.44923565,0.41203994,0.21921423,0.058092628,0.07527063,0.08973451
neutral,0.24195448,0.17096566,0.119560316,0.31316283,0.327787,1.0,0.42105252,0.00057210174,0.0,0.43531063,0.37363327,0.15010454,0.45465478,0.0,0.5621771,0.23682597,0.36819044,0.05662891,0.24916393,0.41077217
neutral,0.2095036,0.1647898,0.17112564,0.29045913,0.32543477,0.0,0.36357465,0.0036751202,0.0,0.065105096,0.26999223,0.07854,0.52679735,0.0,0.38319492,0.22039469,0.011593646,0.07931501,0.21573916,0.14943601
neutral,0.27691117,0.23749426,0.39472148,0.24680018,0.4906654,0.0,0.38414386,0.24702182,0.0,0.521869,0.7603066,0.3140411,0.55880964,1.0,0.5348811,0.57480615,0.0056734816,0.0909396,0.5950923,0.32624915
neutral,0.40524662,0.33322322,0.26721898,0.32958832,0.51128024,1.0,0.48518994,0.1913888,0.0,0.4720075,0.58098114,0.37888974,0.48178333,0.0,0.4368652,0.6756033,0.16790554,0.2021476,0.36674133,0.08952205
neutral,0.56735677,0.49317542,0.26218575,0.5086963,0.081716515,1.0,0.31723514,0.0031250208,1.0,0.077343,0.3219096,0.5154618,0.38670525,0.0,0.38341144,0.3211359,0.031070556,0.14911658,0.21853848,0.19259006
neutral,0.18513021,0.16568746,0.47824612,0.26723066,0.5305585,1.0,0.44302535,0.06764615,0.0,0.4940789,0.46923375,0.093065955,0.4752523,0.0,0.4246416,0.666749,0.020902174,0.08354312,0.4644213,0.43020666
neutral,0.3158086,0.23137331,0.21791947,0.467146,0.26203883,1.0,0.36134282,0.016367957,0.0,0.12766175,0.27672216,0.33012477,0.56219274,0.0,0.5477199,0.6428312,0.05757139,0.05552134,0.11643217,0.070013866
neutral,0.3487132,0.24958281,0.29664558,0.29588827,0.5715844,0.0,0.5329567,0.09164579,0.0,0.6943967,0.7194495,0.3666048,0.50128615,0.0,0.7076316,0.34667176,0.6686466,0.08781756,0.190194,0.6366405
neutral,0.29802164,0.1657294,0.22719191,0.2744722,0.3752704,0.0,0.3646539,0.0042319493,0.0,0.26441643,0.22046947,0.25005233,0.53947175,0.0,0.35603043,0.29976743,0.09248007,0.0311272,0.21876274,0.19268015
neutral,0.29603288,0.3171597,0.88378423,0.24392743,0.4778854,1.0,0.48480085,0.010193512,1.0,0.6305432,0.57070255,0.56726193,0.5365337,0.0,0.46843582,0.64051837,0.329741,0.038099926,0.25772908,0.5823846
neutral,0.4619019,0.36290848,0.28498393,0.45449674,0.08061544,0.0,0.2624068,0.021144887,0.0,0.14694184,0.13556407,0.43373668,0.49223512,0.0,0.70274997,0.5472474,0.028770486,0.13068883,0.12036687,0.1067398
neutral,0.38258746,0.19313383,0.30790314,0.31705925,0.5402682,0.0,0.39380586,0.28837746,1.0,0.56986547,0.58180654,0.10532881,0.4039679,0.0,0.46162754,0.33757904,0.15781061,0.071972005,0.29243824,0.30301595
